Auswertungsdatum;Wertpapier;WKN;Gewicht;Währung;Performancebeitrag;WP-Performance;Fälligkeit;Kupon;Duration;Rendite;Segment;Region;Gattung;Marktrisikowert;Portfolio Name
07.07.2026;Goldman Sachs IHS 2 % 01.11.28;A19340;4,117%;EUR;0,030%;0,717%;01.11.2028;2,0000%;2,2591;2,8703%;Financials;Nordamerika;Renten;3;Muster Defensiv Plus cVV
07.07.2026;Grenke Finance IHS 5,75 % 06.07.29 ;A3LY39;4,548%;EUR;0,081%;1,762%;06.07.2029;5,7500%;2,8422;3,8723%;Financials;Deutschland;Renten;3;Muster Defensiv Plus cVV
07.07.2026;Heidelberg Materials IHS 3 % 10.07.30;A4EA9Y;4,492%;EUR;0,004%;0,103%;10.07.2030;3,0000%;3,7277;3,3492%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
07.07.2026;Japan Equity Active ETF (GS);A4135A;2,606%;JPY;0,124%;4,908%;-;0%;-;-;Index;Japan;Aktien;4;Muster Defensiv Plus cVV
07.07.2026;KfW staatsg. Green Bond IHS 2,875 % 31.03.32;A38J3W;3,422%;EUR;0,022%;0,673%;31.03.2032;2,8750%;5,3320;2,9399%;staatsgarantiert;Deutschland;Renten;3;Muster Defensiv Plus cVV
07.07.2026;Mercedes-Benz Green Bond IHS 3,7 % 30.05.31;A3LH6U;3,601%;EUR;0,020%;0,534%;30.05.2031;3,7000%;4,5610;3,3444%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
07.07.2026;Microsoft Corp.;870747;1,955%;USD;-0,407%;-17,052%;-;0%;-;-;Informationstechnologie;Nordamerika;Aktien;5;Muster Defensiv Plus cVV
07.07.2026;MSCI World Healthcare ETF (Xtrackers);A113FD;2,510%;EUR;0,174%;7,586%;-;0%;-;-;Chemie,Pharma;Global;Aktien;4;Muster Defensiv Plus cVV
07.07.2026;MSCI World Momentum ESG  ETF (iShares);A3CUJS;3,485%;EUR;-0,057%;-1,610%;-;0%;-;-;Index;Global;Aktien;4;Muster Defensiv Plus cVV
07.07.2026;Münchener Rückvers.-Ges. AG;843002;2,301%;EUR;-0,257%;-9,641%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Deutschland;Aktien;5;Muster Defensiv Plus cVV
07.07.2026;Porsche IHS 4,25 % 27.09.30;A351SX;3,217%;EUR;0,045%;1,351%;27.09.2030;4,2500%;3,8494;3,7901%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
07.07.2026;Semiconductor ETF (VanEck);A2QC5J;5,437%;EUR;3,356%;77,298%;-;0%;-;-;Nachhaltigkeit;Global;Aktien;6;Muster Defensiv Plus cVV
07.07.2026;Siemens AG;723610;2,942%;EUR;0,415%;15,300%;-;0%;-;-;Prod. Gew. & Industrie;Deutschland;Aktien;5;Muster Defensiv Plus cVV
07.07.2026;SLB Ltd.;853390;2,050%;EUR;-0,406%;-16,363%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Nordamerika;Aktien;5;Muster Defensiv Plus cVV
07.07.2026;VISA Inc.;A0NC7B;2,183%;USD;0,077%;3,584%;-;0%;-;-;Banken,Versicherer,Finanzdienstl.;Nordamerika;Aktien;5;Muster Defensiv Plus cVV
07.07.2026;VW IHS 1,625 % 16.01.30;A1ZUTM;3,145%;EUR;0,008%;0,241%;16.01.2030;1,6250%;3,4296;3,4871%;Corporates;Deutschland;Renten;3;Muster Defensiv Plus cVV
07.07.2026;XETRA Gold;A0S9GB;7,808%;EUR;-0,149%;-3,107%;-;0%;-;-;Eisen,Stahl,Rohstoffe;Sonstige Regionen;Edelmetalle;5;Muster Defensiv Plus cVV
;;;;;;;;;;;;;;;
